id          first_name  last_name   gender      party       party_duration  age         married     children_count  homeowner   employed    created_at                 updated_at
58          Vilma       Corwin      male        republican  5               24          1           7               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4581        Brett       Pollich     female      democrat    39              51          1           5               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1599        Earl        Predovic    female      republican  21              50          1           4               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1338        Darrin      Jewess      female      democrat    26              66          0           5               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3250        Deion       Beier       female      democrat    51              73          1           5               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1306        Johnpaul    Jones       female      republican  1               87          0           0               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1388        Kenneth     Smitham     male        democrat    10              50          0           3               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2637        Graciela    Cronin      male        republican  5               84          1           2               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
70          Judge       Kozey       female      green       5               78          1           0               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
556         Keyon       Vandervort  female      republican  31              53          1           4               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
895         Earlene     Stehr       female      republican  6               83          0           2               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3241        Vickie      Cassin      male        na          8               20          0           7               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3359        Max         Kautzer     female      na          2               27          1           1               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3279        Shyann      McCullough  female      republican  4               78          1           4               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
417         Salvador    Blanda      female      democrat    17              40          1           1               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1010        Foster      Rodriguez   male        democrat    11              58          0           7               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2432        Simone      Bailey      male        green       9               74          0           8               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
